,title,release_year,runtime,genre,rating,metascore,gross(M)
184,Rashomon,1950,88,Mystery,8.2,98,0.1
185,The Treasure of the Sierra Madre,1948,126,Adventure,8.2,98,5.01
185,The Treasure of the Sierra Madre,1948,126,Drama,8.2,98,5.01
185,The Treasure of the Sierra Madre,1948,126,Western,8.2,98,5.01
186,Yojimbo,1961,110,Action,8.2,93,0.0
186,Yojimbo,1961,110,Drama,8.2,93,0.0
186,Yojimbo,1961,110,Thriller,8.2,93,0.0
187,Baahubali 2: The Conclusion,2017,167,Action,8.2,0,20.19
187,Baahubali 2: The Conclusion,2017,167,Drama,8.2,0,20.19
188,Drishyam,2015,163,Crime,8.2,0,0.74
188,Drishyam,2015,163,Drama,8.2,0,0.74
188,Drishyam,2015,163,Mystery,8.2,0,0.74
189,Z,1969,127,Crime,8.2,86,0.08
189,Z,1969,127,Drama,8.2,86,0.08
189,Z,1969,127,Thriller,8.2,86,0.08
190,Tokyo Story,1953,136,Drama,8.2,100,0.0
191,Zindagi Na Milegi Dobara,2011,155,Comedy,8.2,0,3.11
191,Zindagi Na Milegi Dobara,2011,155,Drama,8.2,0,3.11
191,Zindagi Na Milegi Dobara,2011,155,Musical,8.2,0,3.11
192,Uri: The Surgical Strike,2019,138,Action,8.2,0,4.19
192,Uri: The Surgical Strike,2019,138,Drama,8.2,0,4.19
192,Uri: The Surgical Strike,2019,138,History,8.2,0,4.19
193,Andhadhun,2018,139,Crime,8.2,0,1.37
193,Andhadhun,2018,139,Mystery,8.2,0,1.37
193,Andhadhun,2018,139,Thriller,8.2,0,1.37
194,Children of Heaven,1997,89,Drama,8.2,77,0.93
194,Children of Heaven,1997,89,Family,8.2,77,0.93
194,Children of Heaven,1997,89,Sport,8.2,77,0.93
195,To Be or Not to Be,1942,99,Comedy,8.2,86,0.0
195,To Be or Not to Be,1942,99,Romance,8.2,86,0.0
195,To Be or Not to Be,1942,99,War,8.2,86,0.0
196,The Wages of Fear,1953,131,Adventure,8.2,85,0.0
196,The Wages of Fear,1953,131,Drama,8.2,85,0.0
196,The Wages of Fear,1953,131,Thriller,8.2,85,0.0
197,The Passion of Joan of Arc,1928,114,Biography,8.2,98,0.02
197,The Passion of Joan of Arc,1928,114,Drama,8.2,98,0.02
197,The Passion of Joan of Arc,1928,114,History,8.2,98,0.02
198,Pather Panchali,1955,125,Drama,8.2,0,0.54
199,K.G.F: Chapter 1,2018,156,Action,8.2,0,0.0
199,K.G.F: Chapter 1,2018,156,Crime,8.2,0,0.0
199,K.G.F: Chapter 1,2018,156,Drama,8.2,0,0.0
200,Dersu Uzala,1975,142,Adventure,8.2,0,0.0
200,Dersu Uzala,1975,142,Biography,8.2,0,0.0
200,Dersu Uzala,1975,142,Drama,8.2,0,0.0
201,My Father and My Son,2005,112,Drama,8.2,0,0.0
201,My Father and My Son,2005,112,Family,8.2,0,0.0
202,Vikram Vedha,2017,147,Action,8.2,0,0.0
202,Vikram Vedha,2017,147,Crime,8.2,0,0.0
202,Vikram Vedha,2017,147,Drama,8.2,0,0.0
203,Sherlock Jr.,1924,45,Action,8.2,0,0.98
203,Sherlock Jr.,1924,45,Comedy,8.2,0,0.98
203,Sherlock Jr.,1924,45,Romance,8.2,0,0.98
204,Swades,2004,189,Drama,8.2,0,1.22
204,Swades,2004,189,Musical,8.2,0,1.22
205,Umberto D.,1952,89,Drama,8.2,92,0.07
206,Paan Singh Tomar,2012,135,Action,8.2,0,0.04
206,Paan Singh Tomar,2012,135,Biography,8.2,0,0.04
206,Paan Singh Tomar,2012,135,Crime,8.2,0,0.04
207,Rangasthalam 1985,2018,170,Action,8.2,0,3.51
207,Rangasthalam 1985,2018,170,Drama,8.2,0,3.51
208,Bhaag Milkha Bhaag,2013,186,Biography,8.2,0,1.63
208,Bhaag Milkha Bhaag,2013,186,Drama,8.2,0,1.63
208,Bhaag Milkha Bhaag,2013,186,Sport,8.2,0,1.63
209,Jaws,1975,124,Adventure,8.1,87,260.0
209,Jaws,1975,124,Mystery,8.1,87,260.0
209,Jaws,1975,124,Thriller,8.1,87,260.0
210,The Grand Budapest Hotel,2014,99,Adventure,8.1,88,59.1
210,The Grand Budapest Hotel,2014,99,Comedy,8.1,88,59.1
210,The Grand Budapest Hotel,2014,99,Crime,8.1,88,59.1
211,The Terminator,1984,107,Action,8.1,84,38.4
211,The Terminator,1984,107,Sci-Fi,8.1,84,38.4
212,Prisoners,2013,153,Crime,8.1,70,61.0
212,Prisoners,2013,153,Drama,8.1,70,61.0
212,Prisoners,2013,153,Mystery,8.1,70,61.0
213,Mad Max: Fury Road,2015,120,Action,8.1,90,154.06
213,Mad Max: Fury Road,2015,120,Adventure,8.1,90,154.06
213,Mad Max: Fury Road,2015,120,Sci-Fi,8.1,90,154.06
214,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,Action,8.1,63,305.41
214,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,Adventure,8.1,63,305.41
214,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,Fantasy,8.1,63,305.41
215,Hacksaw Ridge,2016,139,Biography,8.1,71,67.21
215,Hacksaw Ridge,2016,139,Drama,8.1,71,67.21
215,Hacksaw Ridge,2016,139,History,8.1,71,67.21
216,Gone Girl,2014,149,Drama,8.1,79,167.77
216,Gone Girl,2014,149,Mystery,8.1,79,167.77
216,Gone Girl,2014,149,Thriller,8.1,79,167.77
217,Blade Runner,1982,117,Action,8.1,84,32.87
217,Blade Runner,1982,117,Drama,8.1,84,32.87
217,Blade Runner,1982,117,Sci-Fi,8.1,84,32.87
218,The Deer Hunter,1978,183,Drama,8.1,86,48.98
218,The Deer Hunter,1978,183,War,8.1,86,48.98
219,The Big Lebowski,1998,117,Comedy,8.1,71,17.5
219,The Big Lebowski,1998,117,Crime,8.1,71,17.5
220,Catch Me If You Can,2002,141,Biography,8.1,75,164.62
220,Catch Me If You Can,2002,141,Crime,8.1,75,164.62
220,Catch Me If You Can,2002,141,Drama,8.1,75,164.62
221,The Help,2011,146,Drama,8.1,62,169.71
222,The Exorcist,1973,122,Horror,8.1,81,232.91
223,Inside Out,2015,95,Animation,8.1,94,356.46
223,Inside Out,2015,95,Adventure,8.1,94,356.46
223,Inside Out,2015,95,Comedy,8.1,94,356.46
224,Stand by Me,1986,89,Adventure,8.1,75,52.29
224,Stand by Me,1986,89,Drama,8.1,75,52.29
225,Ratatouille,2007,111,Animation,8.1,96,206.45
225,Ratatouille,2007,111,Adventure,8.1,96,206.45
225,Ratatouille,2007,111,Comedy,8.1,96,206.45
226,Ford v Ferrari,2019,152,Action,8.1,81,117.62
226,Ford v Ferrari,2019,152,Biography,8.1,81,117.62
226,Ford v Ferrari,2019,152,Drama,8.1,81,117.62
227,Rocky,1976,120,Drama,8.1,70,117.24
227,Rocky,1976,120,Sport,8.1,70,117.24
228,Harry Potter and the Deathly Hallows: Part 2,2011,130,Adventure,8.1,85,381.01
228,Harry Potter and the Deathly Hallows: Part 2,2011,130,Family,8.1,85,381.01
228,Harry Potter and the Deathly Hallows: Part 2,2011,130,Fantasy,8.1,85,381.01
229,"Three Billboards Outside Ebbing, Missouri",2017,115,Comedy,8.1,88,54.51
229,"Three Billboards Outside Ebbing, Missouri",2017,115,Crime,8.1,88,54.51
229,"Three Billboards Outside Ebbing, Missouri",2017,115,Drama,8.1,88,54.51
230,The Handmaiden,2016,145,Drama,8.1,85,2.01
230,The Handmaiden,2016,145,Romance,8.1,85,2.01
230,The Handmaiden,2016,145,Thriller,8.1,85,2.01
231,Logan,2017,137,Action,8.1,77,226.28
231,Logan,2017,137,Drama,8.1,77,226.28
231,Logan,2017,137,Sci-Fi,8.1,77,226.28
232,Before Sunrise,1995,101,Drama,8.1,77,5.54
232,Before Sunrise,1995,101,Romance,8.1,77,5.54
233,Trainspotting,1996,93,Drama,8.1,83,16.5
234,"Monsters, Inc.",2001,92,Animation,8.1,79,289.92
234,"Monsters, Inc.",2001,92,Adventure,8.1,79,289.92
234,"Monsters, Inc.",2001,92,Comedy,8.1,79,289.92
235,Dead Poets Society,1989,128,Comedy,8.1,79,95.86
235,Dead Poets Society,1989,128,Drama,8.1,79,95.86
236,The Wizard of Oz,1939,102,Adventure,8.1,92,2.08
236,The Wizard of Oz,1939,102,Family,8.1,92,2.08
236,The Wizard of Oz,1939,102,Fantasy,8.1,92,2.08
237,Fargo,1996,98,Crime,8.1,86,24.61
237,Fargo,1996,98,Thriller,8.1,86,24.61
238,Into the Wild,2007,148,Adventure,8.1,73,18.35
238,Into the Wild,2007,148,Biography,8.1,73,18.35
238,Into the Wild,2007,148,Drama,8.1,73,18.35
239,Memories of Murder,2003,132,Crime,8.1,82,0.01
239,Memories of Murder,2003,132,Drama,8.1,82,0.01
239,Memories of Murder,2003,132,Mystery,8.1,82,0.01
240,12 Years a Slave,2013,134,Biography,8.1,96,56.67
240,12 Years a Slave,2013,134,Drama,8.1,96,56.67
240,12 Years a Slave,2013,134,History,8.1,96,56.67
241,Rush,2013,123,Action,8.1,74,26.95
241,Rush,2013,123,Biography,8.1,74,26.95
241,Rush,2013,123,Drama,8.1,74,26.95
242,The Sound of Music,1965,172,Biography,8.1,63,163.21
242,The Sound of Music,1965,172,Drama,8.1,63,163.21
242,The Sound of Music,1965,172,Family,8.1,63,163.21
243,Spotlight,2015,129,Biography,8.1,93,45.06
243,Spotlight,2015,129,Crime,8.1,93,45.06
243,Spotlight,2015,129,Drama,8.1,93,45.06
244,Room,2015,118,Drama,8.1,86,14.68
244,Room,2015,118,Thriller,8.1,86,14.68
245,Platoon,1986,120,Drama,8.1,92,138.53
245,Platoon,1986,120,War,8.1,92,138.53
246,How to Train Your Dragon,2010,98,Animation,8.1,75,217.58
246,How to Train Your Dragon,2010,98,Action,8.1,75,217.58
246,How to Train Your Dragon,2010,98,Adventure,8.1,75,217.58
247,"Lock, Stock and Two Smoking Barrels",1998,107,Action,8.1,66,3.9
247,"Lock, Stock and Two Smoking Barrels",1998,107,Comedy,8.1,66,3.9
247,"Lock, Stock and Two Smoking Barrels",1998,107,Crime,8.1,66,3.9
248,Gran Torino,2008,116,Drama,8.1,72,148.1
249,Warrior,2011,140,Action,8.1,71,13.66
249,Warrior,2011,140,Drama,8.1,71,13.66
249,Warrior,2011,140,Sport,8.1,71,13.66
250,Portrait of a Lady on Fire,2019,122,Drama,8.1,95,3.76
251,Million Dollar Baby,2004,132,Drama,8.1,86,100.49
251,Million Dollar Baby,2004,132,Sport,8.1,86,100.49
252,Raging Bull,1980,129,Biography,8.1,90,23.38
252,Raging Bull,1980,129,Drama,8.1,90,23.38
252,Raging Bull,1980,129,Sport,8.1,90,23.38
253,My Neighbor Totoro,1988,86,Animation,8.1,86,1.11
253,My Neighbor Totoro,1988,86,Comedy,8.1,86,1.11
253,My Neighbor Totoro,1988,86,Family,8.1,86,1.11
254,In the Mood for Love,2000,98,Drama,8.1,87,2.73
254,In the Mood for Love,2000,98,Romance,8.1,87,2.73
255,Cool Hand Luke,1967,127,Crime,8.1,92,16.22
255,Cool Hand Luke,1967,127,Drama,8.1,92,16.22
256,Before Sunset,2004,80,Drama,8.1,91,5.82
256,Before Sunset,2004,80,Romance,8.1,91,5.82
257,Hachi: A Dog's Tale,2009,93,Biography,8.1,0,0.0
257,Hachi: A Dog's Tale,2009,93,Drama,8.1,0,0.0
257,Hachi: A Dog's Tale,2009,93,Family,8.1,0,0.0
258,Barry Lyndon,1975,185,Adventure,8.1,89,0.0
258,Barry Lyndon,1975,185,Drama,8.1,89,0.0
258,Barry Lyndon,1975,185,War,8.1,89,0.0
259,Wild Tales,2014,122,Comedy,8.1,77,3.11
259,Wild Tales,2014,122,Drama,8.1,77,3.11
259,Wild Tales,2014,122,Thriller,8.1,77,3.11
260,The Iron Giant,1999,86,Animation,8.1,85,23.16
260,The Iron Giant,1999,86,Action,8.1,85,23.16
260,The Iron Giant,1999,86,Adventure,8.1,85,23.16
261,Inherit the Wind,1960,128,Biography,8.1,75,0.0
261,Inherit the Wind,1960,128,Drama,8.1,75,0.0
261,Inherit the Wind,1960,128,History,8.1,75,0.0
262,Stalker,1979,162,Drama,8.1,85,0.23
262,Stalker,1979,162,Sci-Fi,8.1,85,0.23
263,Network,1976,121,Drama,8.1,83,0.0
264,La haine,1995,98,Crime,8.1,0,0.31
264,La haine,1995,98,Drama,8.1,0,0.31
265,A Silent Voice: The Movie,2016,130,Animation,8.1,78,0.0
265,A Silent Voice: The Movie,2016,130,Drama,8.1,78,0.0
266,"Paris, Texas",1984,145,Drama,8.1,81,2.18
267,The Seventh Seal,1957,96,Drama,8.1,88,0.0
267,The Seventh Seal,1957,96,Fantasy,8.1,88,0.0
268,Hotel Rwanda,2004,121,Biography,8.1,79,23.53
268,Hotel Rwanda,2004,121,Drama,8.1,79,23.53
268,Hotel Rwanda,2004,121,History,8.1,79,23.53
269,Ben-Hur,1959,212,Adventure,8.1,90,74.7
269,Ben-Hur,1959,212,Drama,8.1,90,74.7
270,On the Waterfront,1954,108,Crime,8.1,91,9.6
270,On the Waterfront,1954,108,Drama,8.1,91,9.6
270,On the Waterfront,1954,108,Thriller,8.1,91,9.6
271,In the Name of the Father,1993,133,Biography,8.1,84,25.01
271,In the Name of the Father,1993,133,Crime,8.1,84,25.01
271,In the Name of the Father,1993,133,Drama,8.1,84,25.01
272,The Bridge on the River Kwai,1957,161,Adventure,8.1,87,44.91
272,The Bridge on the River Kwai,1957,161,Drama,8.1,87,44.91
272,The Bridge on the River Kwai,1957,161,War,8.1,87,44.91
273,Persona,1966,83,Drama,8.1,86,0.0
273,Persona,1966,83,Thriller,8.1,86,0.0
274,Amores Perros,2000,154,Drama,8.1,83,5.38
274,Amores Perros,2000,154,Thriller,8.1,83,5.38
275,The Third Man,1949,93,Film-Noir,8.1,97,0.45
275,The Third Man,1949,93,Mystery,8.1,97,0.45
275,The Third Man,1949,93,Thriller,8.1,97,0.45
276,A Woman Under the Influence,1974,155,Drama,8.1,88,13.34
276,A Woman Under the Influence,1974,155,Romance,8.1,88,13.34
277,The Man Who Shot Liberty Valance,1962,123,Drama,8.1,94,0.0
277,The Man Who Shot Liberty Valance,1962,123,Western,8.1,94,0.0
278,Neon Genesis Evangelion: The End of Evangelion,1997,87,Animation,8.1,0,0.0
278,Neon Genesis Evangelion: The End of Evangelion,1997,87,Action,8.1,0,0.0
278,Neon Genesis Evangelion: The End of Evangelion,1997,87,Drama,8.1,0,0.0
279,Rebecca,1940,130,Drama,8.1,86,4.36
279,Rebecca,1940,130,Film-Noir,8.1,86,4.36
279,Rebecca,1940,130,Mystery,8.1,86,4.36
280,The Best Years of Our Lives,1946,170,Drama,8.1,93,23.65
280,The Best Years of Our Lives,1946,170,Romance,8.1,93,23.65
280,The Best Years of Our Lives,1946,170,War,8.1,93,23.65
281,Paper Moon,1973,102,Comedy,8.1,77,30.93
281,Paper Moon,1973,102,Crime,8.1,77,30.93
281,Paper Moon,1973,102,Drama,8.1,77,30.93
282,Mary and Max,2009,92,Animation,8.1,0,0.0
282,Mary and Max,2009,92,Comedy,8.1,0,0.0
282,Mary and Max,2009,92,Drama,8.1,0,0.0
283,It Happened One Night,1934,105,Comedy,8.1,87,4.36
283,It Happened One Night,1934,105,Romance,8.1,87,4.36
284,All Quiet on the Western Front,1930,152,Drama,8.1,91,3.27
284,All Quiet on the Western Front,1930,152,War,8.1,91,3.27
285,Three Colors: Red,1994,99,Drama,8.1,100,4.04
285,Three Colors: Red,1994,99,Mystery,8.1,100,4.04
285,Three Colors: Red,1994,99,Romance,8.1,100,4.04
286,The Celebration,1998,105,Drama,8.1,82,1.65
287,PK,2014,153,Comedy,8.1,0,10.62
287,PK,2014,153,Drama,8.1,0,10.62
287,PK,2014,153,Sci-Fi,8.1,0,10.62
288,The Grapes of Wrath,1940,129,Drama,8.1,96,0.06
289,Fanny and Alexander,1982,188,Drama,8.1,100,4.97
290,The 400 Blows,1959,99,Crime,8.1,0,0.0
290,The 400 Blows,1959,99,Drama,8.1,0,0.0
291,Wild Strawberries,1957,91,Drama,8.1,88,0.0
291,Wild Strawberries,1957,91,Romance,8.1,88,0.0
292,Ace in the Hole,1951,111,Drama,8.1,72,3.97
292,Ace in the Hole,1951,111,Film-Noir,8.1,72,3.97
293,Andrei Rublev,1966,205,Biography,8.1,0,0.1
293,Andrei Rublev,1966,205,Drama,8.1,0,0.1
293,Andrei Rublev,1966,205,History,8.1,0,0.1
294,Underground,1995,167,Comedy,8.1,79,0.17
294,Underground,1995,167,Drama,8.1,79,0.17
294,Underground,1995,167,Fantasy,8.1,79,0.17
295,Farewell My Concubine,1993,171,Drama,8.1,83,5.22
295,Farewell My Concubine,1993,171,Music,8.1,83,5.22
295,Farewell My Concubine,1993,171,Romance,8.1,83,5.22
296,Yi Yi: A One and a Two...,2000,173,Drama,8.1,94,1.14
296,Yi Yi: A One and a Two...,2000,173,Romance,8.1,94,1.14
297,Lagaan: Once Upon a Time in India,2001,224,Drama,8.1,84,0.07
297,Lagaan: Once Upon a Time in India,2001,224,Musical,8.1,84,0.07
297,Lagaan: Once Upon a Time in India,2001,224,Sport,8.1,84,0.07
298,The Message,1976,177,Biography,8.1,0,0.0
298,The Message,1976,177,Drama,8.1,0,0.0
298,The Message,1976,177,History,8.1,0,0.0
299,The Red Shoes,1948,135,Drama,8.1,0,10.9
299,The Red Shoes,1948,135,Music,8.1,0,10.9
299,The Red Shoes,1948,135,Romance,8.1,0,10.9
300,Winter Sleep,2014,196,Drama,8.1,88,0.17
301,Mr. Smith Goes to Washington,1939,129,Comedy,8.1,73,9.6
301,Mr. Smith Goes to Washington,1939,129,Drama,8.1,73,9.6
302,Throne of Blood,1957,110,Drama,8.1,0,0.0
303,The Battle of Algiers,1966,121,Drama,8.1,96,0.06
303,The Battle of Algiers,1966,121,War,8.1,96,0.06
304,The Hidden Fortress,1958,126,Action,8.1,89,0.0
304,The Hidden Fortress,1958,126,Adventure,8.1,89,0.0
304,The Hidden Fortress,1958,126,Drama,8.1,89,0.0
305,Wolf Children,2012,117,Animation,8.1,71,0.0
305,Wolf Children,2012,117,Drama,8.1,71,0.0
305,Wolf Children,2012,117,Family,8.1,71,0.0
306,Sunrise,1927,94,Drama,8.1,95,0.54
306,Sunrise,1927,94,Romance,8.1,95,0.54
307,Dil Chahta Hai,2001,183,Comedy,8.1,0,0.3
307,Dil Chahta Hai,2001,183,Drama,8.1,0,0.3
307,Dil Chahta Hai,2001,183,Romance,8.1,0,0.3
308,Barfi!,2012,151,Comedy,8.1,0,2.8
308,Barfi!,2012,151,Drama,8.1,0,2.8
308,Barfi!,2012,151,Romance,8.1,0,2.8
309,Masaan,2015,109,Drama,8.1,0,0.0
310,Kahaani,2012,122,Mystery,8.1,0,1.04
310,Kahaani,2012,122,Thriller,8.1,0,1.04
311,White Heat,1949,114,Action,8.1,0,0.0
311,White Heat,1949,114,Crime,8.1,0,0.0
311,White Heat,1949,114,Drama,8.1,0,0.0
312,The General,1926,78,Action,8.1,0,1.03
312,The General,1926,78,Adventure,8.1,0,1.03
312,The General,1926,78,Comedy,8.1,0,1.03
313,Diabolique,1955,117,Crime,8.1,0,1.09
313,Diabolique,1955,117,Drama,8.1,0,1.09
313,Diabolique,1955,117,Horror,8.1,0,1.09
314,The Gold Rush,1925,95,Adventure,8.1,0,5.45
314,The Gold Rush,1925,95,Comedy,8.1,0,5.45
314,The Gold Rush,1925,95,Drama,8.1,0,5.45
315,Autumn Sonata,1978,99,Drama,8.1,0,0.0
315,Autumn Sonata,1978,99,Music,8.1,0,0.0
316,Talvar,2015,132,Crime,8.1,0,0.34
316,Talvar,2015,132,Drama,8.1,0,0.34
316,Talvar,2015,132,Mystery,8.1,0,0.34
317,Let's Go! India,2007,153,Drama,8.1,68,1.11
317,Let's Go! India,2007,153,Family,8.1,68,1.11
317,Let's Go! India,2007,153,Sport,8.1,68,1.11
318,Nights of Cabiria,1957,110,Drama,8.1,0,0.75
319,Rang De Basanti,2006,167,Comedy,8.1,0,2.2
319,Rang De Basanti,2006,167,Crime,8.1,0,2.2
319,Rang De Basanti,2006,167,Drama,8.1,0,2.2
320,Raise the Red Lantern,1991,125,Drama,8.1,0,2.6
320,Raise the Red Lantern,1991,125,Romance,8.1,0,2.6
321,Bajrangi Bhaijaan,2015,163,Action,8.1,0,8.18
321,Bajrangi Bhaijaan,2015,163,Adventure,8.1,0,8.18
321,Bajrangi Bhaijaan,2015,163,Comedy,8.1,0,8.18
322,Sholay,1975,162,Action,8.1,0,0.0
322,Sholay,1975,162,Adventure,8.1,0,0.0
322,Sholay,1975,162,Comedy,8.1,0,0.0
323,Jean de Florette,1986,120,Comedy,8.1,0,4.94
323,Jean de Florette,1986,120,Drama,8.1,0,4.94
324,A Wednesday,2008,104,Action,8.1,0,0.0
324,A Wednesday,2008,104,Crime,8.1,0,0.0
324,A Wednesday,2008,104,Drama,8.1,0,0.0
325,Rififi,1955,118,Crime,8.1,97,0.06
325,Rififi,1955,118,Drama,8.1,97,0.06
325,Rififi,1955,118,Thriller,8.1,97,0.06
326,The Virgin Spring,1960,89,Drama,8.1,0,1.53
327,The Grand Illusion,1937,113,Drama,8.1,0,0.17
327,The Grand Illusion,1937,113,War,8.1,0,0.17
328,Time of the Gypsies,1988,142,Comedy,8.1,0,0.28
328,Time of the Gypsies,1988,142,Crime,8.1,0,0.28
328,Time of the Gypsies,1988,142,Drama,8.1,0,0.28
329,Article 15,2019,130,Crime,8.1,0,0.0
329,Article 15,2019,130,Drama,8.1,0,0.0
329,Article 15,2019,130,Mystery,8.1,0,0.0
330,Queen,2013,146,Adventure,8.1,0,1.43
330,Queen,2013,146,Comedy,8.1,0,1.43
330,Queen,2013,146,Drama,8.1,0,1.43
331,Sarfarosh,1999,174,Action,8.1,0,0.0
331,Sarfarosh,1999,174,Drama,8.1,0,0.0
331,Sarfarosh,1999,174,Thriller,8.1,0,0.0
332,Munna Bhai M.B.B.S.,2003,156,Comedy,8.1,0,0.0
332,Munna Bhai M.B.B.S.,2003,156,Drama,8.1,0,0.0
333,Tangerines,2013,87,Drama,8.1,73,0.14
333,Tangerines,2013,87,War,8.1,73,0.14
334,Pink,2016,136,Crime,8.1,0,1.24
334,Pink,2016,136,Drama,8.1,0,1.24
334,Pink,2016,136,Thriller,8.1,0,1.24
335,Hera Pheri,2000,156,Action,8.1,0,0.0
335,Hera Pheri,2000,156,Comedy,8.1,0,0.0
335,Hera Pheri,2000,156,Crime,8.1,0,0.0
336,The Bandit,1996,128,Crime,8.1,0,0.0
336,The Bandit,1996,128,Drama,8.1,0,0.0
336,The Bandit,1996,128,Thriller,8.1,0,0.0
337,The Circus,1928,72,Comedy,8.1,90,0.0
337,The Circus,1928,72,Family,8.1,90,0.0
337,The Circus,1928,72,Romance,8.1,90,0.0
338,OMG: Oh My God!,2012,125,Comedy,8.1,0,0.92
338,OMG: Oh My God!,2012,125,Drama,8.1,0,0.92
338,OMG: Oh My God!,2012,125,Fantasy,8.1,0,0.92
339,Udaan,2010,134,Drama,8.1,0,0.01
340,Black,2005,122,Drama,8.1,0,0.73
341,Everything's Gonna Be Great,1998,107,Comedy,8.1,0,0.0
341,Everything's Gonna Be Great,1998,107,Drama,8.1,0,0.0
341,Everything's Gonna Be Great,1998,107,Thriller,8.1,0,0.0
342,Anand,1971,122,Drama,8.1,0,0.0
342,Anand,1971,122,Musical,8.1,0,0.0
343,Dune: Part One,2021,155,Action,8.0,74,108.33
343,Dune: Part One,2021,155,Adventure,8.0,74,108.33
343,Dune: Part One,2021,155,Drama,8.0,74,108.33
344,Zack Snyder's Justice League,2021,242,Action,8.0,54,0.0
344,Zack Snyder's Justice League,2021,242,Adventure,8.0,54,0.0
344,Zack Snyder's Justice League,2021,242,Fantasy,8.0,54,0.0
345,Guardians of the Galaxy,2014,121,Action,8.0,76,333.18
345,Guardians of the Galaxy,2014,121,Adventure,8.0,76,333.18
345,Guardians of the Galaxy,2014,121,Comedy,8.0,76,333.18
346,Blade Runner 2049,2017,164,Action,8.0,81,92.05
346,Blade Runner 2049,2017,164,Drama,8.0,81,92.05
346,Blade Runner 2049,2017,164,Mystery,8.0,81,92.05
347,Black Swan,2010,108,Drama,8.0,79,106.95
347,Black Swan,2010,108,Thriller,8.0,79,106.95
348,The Princess Bride,1987,98,Adventure,8.0,77,30.86
348,The Princess Bride,1987,98,Comedy,8.0,77,30.86
348,The Princess Bride,1987,98,Family,8.0,77,30.86
349,The Incredibles,2004,115,Animation,8.0,90,261.44
349,The Incredibles,2004,115,Action,8.0,90,261.44
349,The Incredibles,2004,115,Adventure,8.0,90,261.44
350,The Avengers,2012,143,Action,8.0,69,623.28
350,The Avengers,2012,143,Sci-Fi,8.0,69,623.28
351,Deadpool,2016,108,Action,8.0,65,363.07
351,Deadpool,2016,108,Comedy,8.0,65,363.07
352,La La Land,2016,128,Comedy,8.0,94,151.1
352,La La Land,2016,128,Drama,8.0,94,151.1
352,La La Land,2016,128,Music,8.0,94,151.1
353,Do the Right Thing,1989,120,Comedy,8.0,93,27.55
353,Do the Right Thing,1989,120,Drama,8.0,93,27.55
354,Her,2013,126,Drama,8.0,91,25.57
354,Her,2013,126,Romance,8.0,91,25.57
354,Her,2013,126,Sci-Fi,8.0,91,25.57
355,Zootopia,2016,108,Animation,8.0,78,341.27
355,Zootopia,2016,108,Adventure,8.0,78,341.27
355,Zootopia,2016,108,Comedy,8.0,78,341.27
356,Donnie Darko,2001,113,Drama,8.0,88,1.48
356,Donnie Darko,2001,113,Mystery,8.0,88,1.48
356,Donnie Darko,2001,113,Sci-Fi,8.0,88,1.48
357,The Martian,2015,144,Adventure,8.0,80,228.43
357,The Martian,2015,144,Drama,8.0,80,228.43
357,The Martian,2015,144,Sci-Fi,8.0,80,228.43
358,Casino Royale,2006,144,Action,8.0,80,167.45
358,Casino Royale,2006,144,Adventure,8.0,80,167.45
358,Casino Royale,2006,144,Thriller,8.0,80,167.45
359,CODA,2021,111,Comedy,8.0,72,0.0
359,CODA,2021,111,Drama,8.0,72,0.0
359,CODA,2021,111,Music,8.0,72,0.0
360,Sin City,2005,124,Crime,8.0,74,74.1
360,Sin City,2005,124,Thriller,8.0,74,74.1
361,The Imitation Game,2014,114,Biography,8.0,71,91.13
361,The Imitation Game,2014,114,Drama,8.0,71,91.13
361,The Imitation Game,2014,114,Thriller,8.0,71,91.13
362,The Revenant,2015,156,Action,8.0,76,183.64
362,The Revenant,2015,156,Adventure,8.0,76,183.64
362,The Revenant,2015,156,Drama,8.0,76,183.64
363,Dances with Wolves,1990,181,Adventure,8.0,72,184.21
363,Dances with Wolves,1990,181,Drama,8.0,72,184.21
363,Dances with Wolves,1990,181,Western,8.0,72,184.21
364,Fiddler on the Roof,1971,181,Drama,8.0,67,80.5
364,Fiddler on the Roof,1971,181,Family,8.0,67,80.5
364,Fiddler on the Roof,1971,181,Musical,8.0,67,80.5
365,Soul,2020,100,Animation,8.0,83,0.0
365,Soul,2020,100,Adventure,8.0,83,0.0
365,Soul,2020,100,Comedy,8.0,83,0.0
366,Blood Diamond,2006,143,Adventure,8.0,64,57.37
366,Blood Diamond,2006,143,Drama,8.0,64,57.37
366,Blood Diamond,2006,143,Thriller,8.0,64,57.37
367,Aladdin,1992,90,Animation,8.0,86,217.35
367,Aladdin,1992,90,Adventure,8.0,86,217.35
367,Aladdin,1992,90,Comedy,8.0,86,217.35
368,Groundhog Day,1993,101,Comedy,8.0,72,70.91
368,Groundhog Day,1993,101,Drama,8.0,72,70.91
368,Groundhog Day,1993,101,Fantasy,8.0,72,70.91
369,Rain Man,1988,133,Drama,8.0,65,178.8
370,Dog Day Afternoon,1975,125,Biography,8.0,86,50.0
370,Dog Day Afternoon,1975,125,Crime,8.0,86,50.0
